text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
"whatever hoe bitch them ""fags beat yall sad asses too",1,"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too","whatever hoe bitch them ""fags beat yall sad asses too",0,,0,TRUE,beat,beat,fags,asses,,FALSE,1,offensive,0,"[{""src"": ""bitch"", ""dep"": ""dobj"", ""tgt"": ""whatever"", ""lemma"": ""whatever""}, {""src"": ""bitch"", ""dep"": ""nsubj"", ""tgt"": ""hoe"", ""lemma"": ""hoe""}, {""src"": ""beat"", ""dep"": ""csubj"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}, {""src"": ""bitch"", ""dep"": ""dobj"", ""tgt"": ""them"", ""lemma"": ""they""}, {""src"": ""beat"", ""dep"": ""punct"", ""tgt"": ""\"""", ""lemma"": ""\""""}, {""src"": ""beat"", ""dep"": ""nsubj"", ""tgt"": ""fags"", ""lemma"": ""fag""}, {""src"": ""beat"", ""dep"": ""dative"", ""tgt"": ""y"", ""lemma"": ""you""}, {""src"": ""asses"", ""dep"": ""det"", ""tgt"": ""all"", ""lemma"": ""all""}, {""src"": ""asses"", ""dep"": ""amod"", ""tgt"": ""sad"", ""lemma"": ""sad""}, {""src"": ""beat"", ""dep"": ""dobj"", ""tgt"": ""asses"", ""lemma"": ""ass""}, {""src"": ""beat"", ""dep"": ""advmod"", ""tgt"": ""too"", ""lemma"": ""too""}]"
i rap that and her part of problem 24/7 cause i'm a bad bitch,1,@delaylay_messy i rap that and her part of Problem 24/7 cause I'm a bad bitch,i rap that and her part of problem 24/7 cause i'm a bad bitch,0,,0,TRUE,rap,rap,i,that,,FALSE,1,offensive,0,"[{""src"": ""rap"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""rap"", ""dep"": ""dobj"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""rap"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""part"", ""dep"": ""poss"", ""tgt"": ""her"", ""lemma"": ""her""}, {""src"": ""rap"", ""dep"": ""conj"", ""tgt"": ""part"", ""lemma"": ""part""}, {""src"": ""part"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""problem"", ""lemma"": ""problem""}, {""src"": ""part"", ""dep"": ""appos"", ""tgt"": ""24/7"", ""lemma"": ""24/7""}, {""src"": ""'m"", ""dep"": ""mark"", ""tgt"": ""cause"", ""lemma"": ""cause""}, {""src"": ""'m"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""rap"", ""dep"": ""advcl"", ""tgt"": ""'m"", ""lemma"": ""be""}, {""src"": ""bitch"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""bitch"", ""dep"": ""amod"", ""tgt"": ""bad"", ""lemma"": ""bad""}, {""src"": ""'m"", ""dep"": ""attr"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}]"
i didnt buy any alcohol this weekend and only bought fags proud that i still have quid tbh,0,"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh",i didnt buy any alcohol this weekend and only bought fags proud that i still have quid tbh,0,,0,TRUE,buy,buy,i,alcohol,nt,TRUE,0,non_offensive,0,"[{""src"": ""buy"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""buy"", ""dep"": ""aux"", ""tgt"": ""did"", ""lemma"": ""do""}, {""src"": ""buy"", ""dep"": ""neg"", ""tgt"": ""nt"", ""lemma"": ""not""}, {""src"": ""alcohol"", ""dep"": ""det"", ""tgt"": ""any"", ""lemma"": ""any""}, {""src"": ""buy"", ""dep"": ""dobj"", ""tgt"": ""alcohol"", ""lemma"": ""alcohol""}, {""src"": ""weekend"", ""dep"": ""det"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""buy"", ""dep"": ""npadvmod"", ""tgt"": ""weekend"", ""lemma"": ""weekend""}, {""src"": ""buy"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""bought"", ""dep"": ""advmod"", ""tgt"": ""only"", ""lemma"": ""only""}, {""src"": ""buy"", ""dep"": ""conj"", ""tgt"": ""bought"", ""lemma"": ""buy""}, {""src"": ""bought"", ""dep"": ""dobj"", ""tgt"": ""fags"", ""lemma"": ""fag""}, {""src"": ""fags"", ""dep"": ""amod"", ""tgt"": ""proud"", ""lemma"": ""proud""}, {""src"": ""have"", ""dep"": ""mark"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""have"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""have"", ""dep"": ""advmod"", ""tgt"": ""still"", ""lemma"": ""still""}]"
that principal shld be ashamed 'look at these poor colored kids who we made smart they are not your props,0,That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe,that principal shld be ashamed 'look at these poor colored kids who we made smart they are not your props,0,,0,TRUE,be,be,shld,look,not,TRUE,0,non_offensive,0,"[{""src"": ""shld"", ""dep"": ""det"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""shld"", ""dep"": ""amod"", ""tgt"": ""principal"", ""lemma"": ""principal""}, {""src"": ""be"", ""dep"": ""nsubj"", ""tgt"": ""shld"", ""lemma"": ""shld""}, {""src"": ""be"", ""dep"": ""acomp"", ""tgt"": ""ashamed"", ""lemma"": ""ashamed""}, {""src"": ""be"", ""dep"": ""punct"", ""tgt"": ""'"", ""lemma"": ""'""}, {""src"": ""be"", ""dep"": ""attr"", ""tgt"": ""look"", ""lemma"": ""look""}, {""src"": ""look"", ""dep"": ""prep"", ""tgt"": ""at"", ""lemma"": ""at""}, {""src"": ""kids"", ""dep"": ""det"", ""tgt"": ""these"", ""lemma"": ""these""}, {""src"": ""kids"", ""dep"": ""amod"", ""tgt"": ""poor"", ""lemma"": ""poor""}, {""src"": ""kids"", ""dep"": ""amod"", ""tgt"": ""colored"", ""lemma"": ""colored""}, {""src"": ""at"", ""dep"": ""pobj"", ""tgt"": ""kids"", ""lemma"": ""kid""}, {""src"": ""made"", ""dep"": ""dobj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""made"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""kids"", ""dep"": ""relcl"", ""tgt"": ""made"", ""lemma"": ""make""}, {""src"": ""made"", ""dep"": ""oprd"", ""tgt"": ""smart"", ""lemma"": ""smart""}]"
their tortillas are trash though,0,@StunningStina their tortillas are trash though.,their tortillas are trash though,0,,0,TRUE,are,be,tortillas,,,FALSE,0,non_offensive,0,"[{""src"": ""tortillas"", ""dep"": ""poss"", ""tgt"": ""their"", ""lemma"": ""their""}, {""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""tortillas"", ""lemma"": ""tortilla""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""trash"", ""lemma"": ""trash""}, {""src"": ""are"", ""dep"": ""advmod"", ""tgt"": ""though"", ""lemma"": ""though""}]"
bitch and who the fuck r u am speak when the fuck i feel like it and stop a pussy ass nigga and box the fuck up,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up,bitch and who the fuck r u am speak when the fuck i feel like it and stop a pussy ass nigga and box the fuck up,0,,0,TRUE,feel,feel,i,,,FALSE,0,non_offensive,0,"[{""src"": ""bitch"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""speak"", ""dep"": ""dobj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""r"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""r"", ""dep"": ""compound"", ""tgt"": ""fuck"", ""lemma"": ""fuck""}, {""src"": ""u"", ""dep"": ""compound"", ""tgt"": ""r"", ""lemma"": ""r""}, {""src"": ""speak"", ""dep"": ""nsubjpass"", ""tgt"": ""u"", ""lemma"": ""u""}, {""src"": ""speak"", ""dep"": ""auxpass"", ""tgt"": ""am"", ""lemma"": ""be""}, {""src"": ""bitch"", ""dep"": ""conj"", ""tgt"": ""speak"", ""lemma"": ""speak""}, {""src"": ""fuck"", ""dep"": ""advmod"", ""tgt"": ""when"", ""lemma"": ""when""}, {""src"": ""fuck"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""bitch"", ""dep"": ""advcl"", ""tgt"": ""fuck"", ""lemma"": ""fuck""}, {""src"": ""feel"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""fuck"", ""dep"": ""relcl"", ""tgt"": ""feel"", ""lemma"": ""feel""}, {""src"": ""feel"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""it"", ""lemma"": ""it""}]"
this is why my mother isn't allowed to make brownies,0,This is why my mother isn't allowed to make brownies http://t.co/h0cFT5wcBV,this is why my mother isn't allowed to make brownies,0,,0,TRUE,is,be,this,,n't,TRUE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""allowed"", ""dep"": ""advmod"", ""tgt"": ""why"", ""lemma"": ""why""}, {""src"": ""mother"", ""dep"": ""poss"", ""tgt"": ""my"", ""lemma"": ""my""}, {""src"": ""allowed"", ""dep"": ""nsubjpass"", ""tgt"": ""mother"", ""lemma"": ""mother""}, {""src"": ""allowed"", ""dep"": ""auxpass"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""allowed"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""is"", ""dep"": ""advcl"", ""tgt"": ""allowed"", ""lemma"": ""allow""}, {""src"": ""make"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""allowed"", ""dep"": ""xcomp"", ""tgt"": ""make"", ""lemma"": ""make""}, {""src"": ""make"", ""dep"": ""dobj"", ""tgt"": ""brownies"", ""lemma"": ""brownie""}]"
ain't met a bitch yet that could compete,1,Ain't met a bitch yet that could compete.,ain't met a bitch yet that could compete,0,,0,TRUE,met,meet,,bitch,n't,TRUE,0,non_offensive,0,"[{""src"": ""met"", ""dep"": ""aux"", ""tgt"": ""ai"", ""lemma"": ""be""}, {""src"": ""met"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""bitch"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""met"", ""dep"": ""dobj"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}, {""src"": ""met"", ""dep"": ""cc"", ""tgt"": ""yet"", ""lemma"": ""yet""}, {""src"": ""compete"", ""dep"": ""nsubj"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""compete"", ""dep"": ""aux"", ""tgt"": ""could"", ""lemma"": ""could""}, {""src"": ""met"", ""dep"": ""conj"", ""tgt"": ""compete"", ""lemma"": ""compete""}]"
bad bitches only,1,@jalenwanna bad bitches only?,bad bitches only,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""bitches"", ""dep"": ""amod"", ""tgt"": ""bad"", ""lemma"": ""bad""}, {""src"": ""bitches"", ""dep"": ""advmod"", ""tgt"": ""only"", ""lemma"": ""only""}]"
good day honkies .i said good day .honkies,0,"Good day, honkies. ...I said GOOD DAY! ...honkies.",good day honkies .i said good day .honkies,0,,0,TRUE,said,say,.i,,,FALSE,0,non_offensive,0,"[{""src"": ""day"", ""dep"": ""amod"", ""tgt"": ""good"", ""lemma"": ""good""}, {""src"": ""honkies"", ""dep"": ""compound"", ""tgt"": ""day"", ""lemma"": ""day""}, {""src"": "".i"", ""dep"": ""compound"", ""tgt"": ""honkies"", ""lemma"": ""honkie""}, {""src"": ""said"", ""dep"": ""nsubj"", ""tgt"": "".i"", ""lemma"": "".i""}, {""src"": ""day"", ""dep"": ""amod"", ""tgt"": ""good"", ""lemma"": ""good""}, {""src"": ""said"", ""dep"": ""npadvmod"", ""tgt"": ""day"", ""lemma"": ""day""}, {""src"": ""said"", ""dep"": ""punct"", ""tgt"": "".honkies"", ""lemma"": "".honkies""}]"
trash talked by many hated by some guess how many fucks i give its less than one,1,"RT @MAKEUP_SEX: trash talked by many . hated by some . & guess how many fucks i give , its less than one .",trash talked by many hated by some guess how many fucks i give its less than one,0,,0,TRUE,guess,guess,trash,,,FALSE,0,non_offensive,0,"[{""src"": ""guess"", ""dep"": ""nsubj"", ""tgt"": ""trash"", ""lemma"": ""trash""}, {""src"": ""trash"", ""dep"": ""acl"", ""tgt"": ""talked"", ""lemma"": ""talk""}, {""src"": ""talked"", ""dep"": ""agent"", ""tgt"": ""by"", ""lemma"": ""by""}, {""src"": ""by"", ""dep"": ""pobj"", ""tgt"": ""many"", ""lemma"": ""many""}, {""src"": ""many"", ""dep"": ""acl"", ""tgt"": ""hated"", ""lemma"": ""hate""}, {""src"": ""hated"", ""dep"": ""agent"", ""tgt"": ""by"", ""lemma"": ""by""}, {""src"": ""guess"", ""dep"": ""det"", ""tgt"": ""some"", ""lemma"": ""some""}, {""src"": ""many"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}, {""src"": ""fucks"", ""dep"": ""amod"", ""tgt"": ""many"", ""lemma"": ""many""}, {""src"": ""give"", ""dep"": ""dative"", ""tgt"": ""fucks"", ""lemma"": ""fuck""}, {""src"": ""give"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""guess"", ""dep"": ""ccomp"", ""tgt"": ""give"", ""lemma"": ""give""}, {""src"": ""one"", ""dep"": ""poss"", ""tgt"": ""its"", ""lemma"": ""its""}, {""src"": ""one"", ""dep"": ""amod"", ""tgt"": ""less"", ""lemma"": ""less""}, {""src"": ""one"", ""dep"": ""quantmod"", ""tgt"": ""than"", ""lemma"": ""than""}]"
you gunna let that bitch do you like that,1,@gezus__ you gunna let that bitch do you like that?,you gunna let that bitch do you like that,0,,0,TRUE,let,let,you,,,FALSE,0,non_offensive,0,"[{""src"": ""let"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""you"", ""dep"": ""appos"", ""tgt"": ""gunna"", ""lemma"": ""gunna""}, {""src"": ""bitch"", ""dep"": ""det"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""do"", ""dep"": ""nsubj"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}, {""src"": ""let"", ""dep"": ""ccomp"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""do"", ""dep"": ""dobj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""do"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""that"", ""lemma"": ""that""}]"
closet muzzie,0,@MinuteManX1776 @TheyKnowNotWhat &lt;&lt; closet muzzie @MayberryJustin @AllForCountry @LilMissPrepper @ritzy_jewels @glinsan1,closet muzzie,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""muzzie"", ""dep"": ""compound"", ""tgt"": ""closet"", ""lemma"": ""closet""}]"
when women are so proud that they don't like to cook and clean bitch stop being lazy it's not cute,1,When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,when women are so proud that they don't like to cook and clean bitch stop being lazy it's not cute,0,,0,TRUE,'s,be,it,,not,TRUE,0,non_offensive,0,"[{""src"": ""are"", ""dep"": ""advmod"", ""tgt"": ""when"", ""lemma"": ""when""}, {""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""women"", ""lemma"": ""woman""}, {""src"": ""'s"", ""dep"": ""advcl"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""proud"", ""dep"": ""advmod"", ""tgt"": ""so"", ""lemma"": ""so""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""proud"", ""lemma"": ""proud""}, {""src"": ""like"", ""dep"": ""mark"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""like"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""like"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""like"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""proud"", ""dep"": ""ccomp"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""cook"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""like"", ""dep"": ""xcomp"", ""tgt"": ""cook"", ""lemma"": ""cook""}, {""src"": ""cook"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""bitch"", ""dep"": ""amod"", ""tgt"": ""clean"", ""lemma"": ""clean""}, {""src"": ""stop"", ""dep"": ""compound"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}]"
hell was lucky to have gravel dirt roads were a bitch,1,@todd_calfee @WdmJeff Hell - was lucky to have gravel - dirt roads were a bitch,hell was lucky to have gravel dirt roads were a bitch,0,,0,TRUE,was,be,hell,,,FALSE,0,non_offensive,0,"[{""src"": ""was"", ""dep"": ""nsubj"", ""tgt"": ""hell"", ""lemma"": ""hell""}, {""src"": ""was"", ""dep"": ""acomp"", ""tgt"": ""lucky"", ""lemma"": ""lucky""}, {""src"": ""have"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""lucky"", ""dep"": ""xcomp"", ""tgt"": ""have"", ""lemma"": ""have""}, {""src"": ""roads"", ""dep"": ""compound"", ""tgt"": ""gravel"", ""lemma"": ""gravel""}, {""src"": ""roads"", ""dep"": ""compound"", ""tgt"": ""dirt"", ""lemma"": ""dirt""}, {""src"": ""were"", ""dep"": ""nsubj"", ""tgt"": ""roads"", ""lemma"": ""road""}, {""src"": ""was"", ""dep"": ""ccomp"", ""tgt"": ""were"", ""lemma"": ""be""}, {""src"": ""bitch"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""were"", ""dep"": ""attr"", ""tgt"": ""bitch"", ""lemma"": ""bitch""}]"
a pharaohs nd his angry bird,0,A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,a pharaohs nd his angry bird,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""pharaohs"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""nd"", ""dep"": ""compound"", ""tgt"": ""pharaohs"", ""lemma"": ""pharaohs""}, {""src"": ""bird"", ""dep"": ""nmod"", ""tgt"": ""nd"", ""lemma"": ""nd""}, {""src"": ""bird"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}, {""src"": ""bird"", ""dep"": ""amod"", ""tgt"": ""angry"", ""lemma"": ""angry""}]"
these bitches washed up ain't no soap involved,1,"These bitches washed up, ain't no soap involved.",these bitches washed up ain't no soap involved,0,,0,TRUE,washed,wash,bitches,,n't,TRUE,0,non_offensive,0,"[{""src"": ""bitches"", ""dep"": ""det"", ""tgt"": ""these"", ""lemma"": ""these""}, {""src"": ""washed"", ""dep"": ""nsubj"", ""tgt"": ""bitches"", ""lemma"": ""bitch""}, {""src"": ""washed"", ""dep"": ""prt"", ""tgt"": ""up"", ""lemma"": ""up""}, {""src"": ""washed"", ""dep"": ""xcomp"", ""tgt"": ""ai"", ""lemma"": ""be""}, {""src"": ""ai"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""soap"", ""dep"": ""det"", ""tgt"": ""no"", ""lemma"": ""no""}, {""src"": ""ai"", ""dep"": ""attr"", ""tgt"": ""soap"", ""lemma"": ""soap""}, {""src"": ""soap"", ""dep"": ""acl"", ""tgt"": ""involved"", ""lemma"": ""involve""}]"
nd you kno how much i love clams lol,0,@heavensenttynae nd you kno how much I love clams lol,nd you kno how much i love clams lol,0,,0,TRUE,kno,kno,you,,,FALSE,0,non_offensive,0,"[{""src"": ""kno"", ""dep"": ""intj"", ""tgt"": ""nd"", ""lemma"": ""nd""}, {""src"": ""kno"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""much"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}, {""src"": ""love"", ""dep"": ""advmod"", ""tgt"": ""much"", ""lemma"": ""much""}, {""src"": ""love"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""kno"", ""dep"": ""ccomp"", ""tgt"": ""love"", ""lemma"": ""love""}, {""src"": ""love"", ""dep"": ""dobj"", ""tgt"": ""clams"", ""lemma"": ""clam""}, {""src"": ""love"", ""dep"": ""npadvmod"", ""tgt"": ""lol"", ""lemma"": ""lol""}]"
lmaoooo that hoe look like,1,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;,lmao that hoe look like,1,lmaoooo→lmao[elongation],1,TRUE,look,look,hoe,,,FALSE,0,non_offensive,0,"[{""src"": ""look"", ""dep"": ""mark"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""look"", ""dep"": ""nsubj"", ""tgt"": ""hoe"", ""lemma"": ""hoe""}, {""src"": ""lmao"", ""dep"": ""ccomp"", ""tgt"": ""look"", ""lemma"": ""look""}, {""src"": ""look"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}]"
if you like the 24k gold rillos your a pussy,1,"If you like the 24k gold rillos, your a pussy",if you like the 24k gold rillos your a pussy,0,,0,TRUE,like,like,you,24k,,FALSE,0,non_offensive,0,"[{""src"": ""like"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""like"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""rillos"", ""dep"": ""advcl"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""24k"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""like"", ""dep"": ""dobj"", ""tgt"": ""24k"", ""lemma"": ""24k""}, {""src"": ""rillos"", ""dep"": ""compound"", ""tgt"": ""gold"", ""lemma"": ""gold""}, {""src"": ""pussy"", ""dep"": ""poss"", ""tgt"": ""your"", ""lemma"": ""your""}, {""src"": ""pussy"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""rillos"", ""dep"": ""dobj"", ""tgt"": ""pussy"", ""lemma"": ""pussy""}]"
crazy bird,0,RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH,crazy bird,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""bird"", ""dep"": ""amod"", ""tgt"": ""crazy"", ""lemma"": ""crazy""}]"
wagon burner jk jk you did look pretty latino here,0,@yobritttany wagon burner! Jk jk you did look pretty Latino here,wagon burner jk jk you did look pretty latino here,0,,0,TRUE,look,look,you,latino,,FALSE,0,non_offensive,0,"[{""src"": ""burner"", ""dep"": ""compound"", ""tgt"": ""wagon"", ""lemma"": ""wagon""}, {""src"": ""jk"", ""dep"": ""compound"", ""tgt"": ""burner"", ""lemma"": ""burner""}, {""src"": ""jk"", ""dep"": ""compound"", ""tgt"": ""jk"", ""lemma"": ""jk""}, {""src"": ""look"", ""dep"": ""dep"", ""tgt"": ""jk"", ""lemma"": ""jk""}, {""src"": ""look"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""look"", ""dep"": ""aux"", ""tgt"": ""did"", ""lemma"": ""do""}, {""src"": ""latino"", ""dep"": ""advmod"", ""tgt"": ""pretty"", ""lemma"": ""pretty""}, {""src"": ""look"", ""dep"": ""dobj"", ""tgt"": ""latino"", ""lemma"": ""latino""}, {""src"": ""look"", ""dep"": ""advmod"", ""tgt"": ""here"", ""lemma"": ""here""}]"
not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0,Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0,,0,TRUE,allowed,allow,,,not,TRUE,0,non_offensive,0,"[{""src"": ""allowed"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""play"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""allowed"", ""dep"": ""xcomp"", ""tgt"": ""play"", ""lemma"": ""play""}, {""src"": ""bird"", ""dep"": ""amod"", ""tgt"": ""flappy"", ""lemma"": ""flappy""}, {""src"": ""play"", ""dep"": ""dobj"", ""tgt"": ""bird"", ""lemma"": ""bird""}, {""src"": ""play"", ""dep"": ""prep"", ""tgt"": ""around"", ""lemma"": ""around""}, {""src"": ""around"", ""dep"": ""pobj"", ""tgt"": ""grandma"", ""lemma"": ""grandma""}, {""src"": ""swears"", ""dep"": ""mark"", ""tgt"": ""because"", ""lemma"": ""because""}, {""src"": ""swears"", ""dep"": ""nsubj"", ""tgt"": ""she"", ""lemma"": ""she""}, {""src"": ""play"", ""dep"": ""advcl"", ""tgt"": ""swears"", ""lemma"": ""swear""}, {""src"": ""swears"", ""dep"": ""prep"", ""tgt"": ""at"", ""lemma"": ""at""}, {""src"": ""at"", ""dep"": ""pobj"", ""tgt"": ""me"", ""lemma"": ""i""}, {""src"": ""stop"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""swears"", ""dep"": ""advcl"", ""tgt"": ""stop"", ""lemma"": ""stop""}, {""src"": ""stop"", ""dep"": ""xcomp"", ""tgt"": ""swearing"", ""lemma"": ""swear""}]"
you mean the one i colored with crayons isn't copacetic,0,@Mathanugg You mean the one I colored with crayons isn't copacetic?,you mean the one i colored with crayons isn't copacetic,0,,0,TRUE,is,be,one,,n't,TRUE,0,non_offensive,0,"[{""src"": ""mean"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""is"", ""dep"": ""parataxis"", ""tgt"": ""mean"", ""lemma"": ""mean""}, {""src"": ""one"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""one"", ""lemma"": ""one""}, {""src"": ""colored"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""one"", ""dep"": ""relcl"", ""tgt"": ""colored"", ""lemma"": ""color""}, {""src"": ""colored"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""crayons"", ""lemma"": ""crayon""}, {""src"": ""is"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""is"", ""dep"": ""acomp"", ""tgt"": ""copacetic"", ""lemma"": ""copacetic""}]"
