text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
damn he fell victim to a little thing called tos much like the ones on his own site,0,@USER Damn he fell victim to a little thing called TOS much like the ones on his own site URL URL,damn he fell victim to a little thing called tos much like the ones on his own site,0,,0,TRUE,fell,fall,he,victim,,FALSE,0,non_offensive,0,"[{""src"": ""fell"", ""dep"": ""intj"", ""tgt"": ""damn"", ""lemma"": ""damn""}, {""src"": ""fell"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""fell"", ""dep"": ""dobj"", ""tgt"": ""victim"", ""lemma"": ""victim""}, {""src"": ""fell"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""thing"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""thing"", ""dep"": ""amod"", ""tgt"": ""little"", ""lemma"": ""little""}, {""src"": ""to"", ""dep"": ""pobj"", ""tgt"": ""thing"", ""lemma"": ""thing""}, {""src"": ""thing"", ""dep"": ""acl"", ""tgt"": ""called"", ""lemma"": ""call""}, {""src"": ""called"", ""dep"": ""oprd"", ""tgt"": ""tos"", ""lemma"": ""tos""}, {""src"": ""like"", ""dep"": ""advmod"", ""tgt"": ""much"", ""lemma"": ""much""}, {""src"": ""called"", ""dep"": ""oprd"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""ones"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""like"", ""dep"": ""pobj"", ""tgt"": ""ones"", ""lemma"": ""one""}, {""src"": ""ones"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""site"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}]"
which side ran into a crowd killing someone u mentioned antifa like theyre anywhere close to the same hate filled platform that kkk is all i heard from u was deflection and excuses next,0,@USER @USER @USER @USER @USER Which side ran into a crowd killing someone? U mentioned ANTIFA like they’re anywhere close to the same hate filled platform that KKK is. All i heard from u was deflection &amp; excuses. Next,which side ran into a crowd killing someone u mentioned antifa like theyre anywhere close to the same hate filled platform that kkk is all i heard from u was deflection and excuses next,0,,0,TRUE,ran,run,side,,,FALSE,1,offensive,0,"[{""src"": ""side"", ""dep"": ""det"", ""tgt"": ""which"", ""lemma"": ""which""}, {""src"": ""ran"", ""dep"": ""nsubj"", ""tgt"": ""side"", ""lemma"": ""side""}, {""src"": ""ran"", ""dep"": ""prep"", ""tgt"": ""into"", ""lemma"": ""into""}, {""src"": ""crowd"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""into"", ""dep"": ""pobj"", ""tgt"": ""crowd"", ""lemma"": ""crowd""}, {""src"": ""crowd"", ""dep"": ""acl"", ""tgt"": ""killing"", ""lemma"": ""kill""}, {""src"": ""u"", ""dep"": ""compound"", ""tgt"": ""someone"", ""lemma"": ""someone""}, {""src"": ""killing"", ""dep"": ""dobj"", ""tgt"": ""u"", ""lemma"": ""u""}, {""src"": ""ran"", ""dep"": ""advcl"", ""tgt"": ""mentioned"", ""lemma"": ""mention""}, {""src"": ""mentioned"", ""dep"": ""dobj"", ""tgt"": ""antifa"", ""lemma"": ""antifa""}, {""src"": ""re"", ""dep"": ""mark"", ""tgt"": ""like"", ""lemma"": ""like""}, {""src"": ""re"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""ran"", ""dep"": ""advcl"", ""tgt"": ""re"", ""lemma"": ""re""}, {""src"": ""close"", ""dep"": ""advmod"", ""tgt"": ""anywhere"", ""lemma"": ""anywhere""}, {""src"": ""re"", ""dep"": ""acomp"", ""tgt"": ""close"", ""lemma"": ""close""}]"
than we wonder why the dems are blooming idiots here is a fine example how to teach your kid to be a vulgar protester way to go dems this kid will grow up to become president of antifa,1,@USER Than we wonder why the Dems. are blooming idiots here is a fine example. How to teach your kid to be a vulgar protester. Way to go Dems. this kid will grow up to become President of Antifa.,than we wonder why the dems are blooming idiots here is a fine example how to teach your kid to be a vulgar protester way to go dems this kid will grow up to become president of antifa,0,,0,TRUE,wonder,wonder,we,,,FALSE,0,non_offensive,0,"[{""src"": ""wonder"", ""dep"": ""mark"", ""tgt"": ""than"", ""lemma"": ""than""}, {""src"": ""wonder"", ""dep"": ""nsubj"", ""tgt"": ""we"", ""lemma"": ""we""}, {""src"": ""blooming"", ""dep"": ""advmod"", ""tgt"": ""why"", ""lemma"": ""why""}, {""src"": ""dems"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""blooming"", ""dep"": ""nsubj"", ""tgt"": ""dems"", ""lemma"": ""dem""}, {""src"": ""blooming"", ""dep"": ""aux"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""csubj"", ""tgt"": ""blooming"", ""lemma"": ""bloom""}, {""src"": ""blooming"", ""dep"": ""dobj"", ""tgt"": ""idiots"", ""lemma"": ""idiot""}, {""src"": ""blooming"", ""dep"": ""advmod"", ""tgt"": ""here"", ""lemma"": ""here""}, {""src"": ""wonder"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""example"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""example"", ""dep"": ""amod"", ""tgt"": ""fine"", ""lemma"": ""fine""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""example"", ""lemma"": ""example""}, {""src"": ""teach"", ""dep"": ""advmod"", ""tgt"": ""how"", ""lemma"": ""how""}, {""src"": ""teach"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}]"
cause who bitches be playing with god aint give me the gift for nothing,1,@USER Cause who bitches be playing with 😭😭😭😭 god aint give me the gift for nothing,cause who bitches be playing with god aint give me the gift for nothing,0,,0,TRUE,cause,cause,,,nothing,TRUE,0,non_offensive,0,"[{""src"": ""bitches"", ""dep"": ""nsubj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""playing"", ""dep"": ""nsubj"", ""tgt"": ""bitches"", ""lemma"": ""bitch""}, {""src"": ""playing"", ""dep"": ""aux"", ""tgt"": ""be"", ""lemma"": ""be""}, {""src"": ""cause"", ""dep"": ""ccomp"", ""tgt"": ""playing"", ""lemma"": ""play""}, {""src"": ""playing"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""god"", ""lemma"": ""god""}, {""src"": ""give"", ""dep"": ""aux"", ""tgt"": ""ai"", ""lemma"": ""be""}, {""src"": ""give"", ""dep"": ""neg"", ""tgt"": ""nt"", ""lemma"": ""not""}, {""src"": ""cause"", ""dep"": ""ccomp"", ""tgt"": ""give"", ""lemma"": ""give""}, {""src"": ""give"", ""dep"": ""dative"", ""tgt"": ""me"", ""lemma"": ""i""}, {""src"": ""gift"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""give"", ""dep"": ""dobj"", ""tgt"": ""gift"", ""lemma"": ""gift""}, {""src"": ""gift"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""nothing"", ""lemma"": ""nothing""}]"
you would do well in austin very blue you are as likely to find wiccan folks as super conservatives,1,@USER You would do well in Austin. Very blue... you are as likely to find Wiccan folks as super conservatives.,you would do well in austin very blue you are as likely to find wiccan folks as super conservatives,0,,0,TRUE,are,be,you,,well,TRUE,0,non_offensive,0,"[{""src"": ""do"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""do"", ""dep"": ""aux"", ""tgt"": ""would"", ""lemma"": ""would""}, {""src"": ""are"", ""dep"": ""ccomp"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""do"", ""dep"": ""advmod"", ""tgt"": ""well"", ""lemma"": ""well""}, {""src"": ""do"", ""dep"": ""prep"", ""tgt"": ""in"", ""lemma"": ""in""}, {""src"": ""in"", ""dep"": ""pobj"", ""tgt"": ""austin"", ""lemma"": ""austin""}, {""src"": ""blue"", ""dep"": ""advmod"", ""tgt"": ""very"", ""lemma"": ""very""}, {""src"": ""do"", ""dep"": ""advmod"", ""tgt"": ""blue"", ""lemma"": ""blue""}, {""src"": ""are"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""likely"", ""dep"": ""advmod"", ""tgt"": ""as"", ""lemma"": ""as""}, {""src"": ""are"", ""dep"": ""acomp"", ""tgt"": ""likely"", ""lemma"": ""likely""}, {""src"": ""find"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""likely"", ""dep"": ""xcomp"", ""tgt"": ""find"", ""lemma"": ""find""}, {""src"": ""folks"", ""dep"": ""amod"", ""tgt"": ""wiccan"", ""lemma"": ""wiccan""}, {""src"": ""find"", ""dep"": ""dobj"", ""tgt"": ""folks"", ""lemma"": ""folk""}]"
he didn't just lose his talent he battled demons and played on an embarrassment of a franchise he is now in an ideal situation i believe he is still an elite wr but i guess only time will tell,0,@USER He didn't just lose his talent. He battled demons &amp; played on an embarrassment of a franchise. He is now in an ideal situation. I believe he is still an elite WR but I guess only time will tell.,he didn't just lose his talent he battled demons and played on an embarrassment of a franchise he is now in an ideal situation i believe he is still an elite wr but i guess only time will tell,0,,0,TRUE,guess,guess,i,,n't,TRUE,0,non_offensive,0,"[{""src"": ""lose"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""lose"", ""dep"": ""aux"", ""tgt"": ""did"", ""lemma"": ""do""}, {""src"": ""lose"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""lose"", ""dep"": ""advmod"", ""tgt"": ""just"", ""lemma"": ""just""}, {""src"": ""talent"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}, {""src"": ""lose"", ""dep"": ""dobj"", ""tgt"": ""talent"", ""lemma"": ""talent""}, {""src"": ""battled"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""lose"", ""dep"": ""ccomp"", ""tgt"": ""battled"", ""lemma"": ""battle""}, {""src"": ""battled"", ""dep"": ""dobj"", ""tgt"": ""demons"", ""lemma"": ""demon""}, {""src"": ""battled"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""battled"", ""dep"": ""conj"", ""tgt"": ""played"", ""lemma"": ""play""}, {""src"": ""played"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""embarrassment"", ""dep"": ""det"", ""tgt"": ""an"", ""lemma"": ""an""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""embarrassment"", ""lemma"": ""embarrassment""}, {""src"": ""embarrassment"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}]"
my pleasure thank you for following back,1,@USER My pleasure! Thank you for following back 🙂  #CCOT #MAGA #WalkAway  #VoteDemsOut2018  #TrumpsArmy,my pleasure thank you for following back,0,,0,TRUE,thank,thank,pleasure,you,,FALSE,0,non_offensive,1,"[{""src"": ""pleasure"", ""dep"": ""poss"", ""tgt"": ""my"", ""lemma"": ""my""}, {""src"": ""thank"", ""dep"": ""nsubj"", ""tgt"": ""pleasure"", ""lemma"": ""pleasure""}, {""src"": ""thank"", ""dep"": ""dobj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""thank"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""for"", ""dep"": ""pcomp"", ""tgt"": ""following"", ""lemma"": ""follow""}, {""src"": ""following"", ""dep"": ""advmod"", ""tgt"": ""back"", ""lemma"": ""back""}]"
haha i doubt that,0,@USER Haha I doubt that!,haha i doubt that,0,,0,TRUE,doubt,doubt,i,that,,FALSE,0,non_offensive,0,"[{""src"": ""doubt"", ""dep"": ""intj"", ""tgt"": ""haha"", ""lemma"": ""haha""}, {""src"": ""doubt"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""doubt"", ""dep"": ""dobj"", ""tgt"": ""that"", ""lemma"": ""that""}]"
==review== sathagiri express renigunta junction railway station pages,1,"==Review== Sathagiri Express, Renigunta Junction railway station pages.",==review== sathagiri express renigunta junction railway station pages,0,,0,TRUE,express,express,sathagiri,pages,,FALSE,0,non_offensive,0,"[{""src"": ""sathagiri"", ""dep"": ""compound"", ""tgt"": ""="", ""lemma"": ""=""}, {""src"": ""sathagiri"", ""dep"": ""compound"", ""tgt"": ""="", ""lemma"": ""=""}, {""src"": ""sathagiri"", ""dep"": ""compound"", ""tgt"": ""review=="", ""lemma"": ""review==""}, {""src"": ""express"", ""dep"": ""nsubj"", ""tgt"": ""sathagiri"", ""lemma"": ""sathagiri""}, {""src"": ""junction"", ""dep"": ""compound"", ""tgt"": ""renigunta"", ""lemma"": ""renigunta""}, {""src"": ""pages"", ""dep"": ""compound"", ""tgt"": ""junction"", ""lemma"": ""junction""}, {""src"": ""station"", ""dep"": ""compound"", ""tgt"": ""railway"", ""lemma"": ""railway""}, {""src"": ""pages"", ""dep"": ""compound"", ""tgt"": ""station"", ""lemma"": ""station""}, {""src"": ""express"", ""dep"": ""dobj"", ""tgt"": ""pages"", ""lemma"": ""page""}]"
her opinion she is not a feminist,1,@USER @USER @USER her opinion. she is not a Feminist.,her opinion she is not a feminist,0,,0,TRUE,,,,,not,TRUE,0,non_offensive,0,"[{""src"": ""opinion"", ""dep"": ""poss"", ""tgt"": ""her"", ""lemma"": ""her""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""she"", ""lemma"": ""she""}, {""src"": ""opinion"", ""dep"": ""acl"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""feminist"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""feminist"", ""lemma"": ""feminist""}]"
elections have consequences and if the left continues the direction they are heading in they will not win another one for a long time,0,@USER Elections have consequences. And if the left continues the direction they are heading in they will not win another one for a long time. #keepitup. #LiberalismIsAMentalDisease,elections have consequences and if the left continues the direction they are heading in they will not win another one for a long time,0,,0,TRUE,have,have,elections,consequences,not,TRUE,0,non_offensive,0,"[{""src"": ""have"", ""dep"": ""nsubj"", ""tgt"": ""elections"", ""lemma"": ""election""}, {""src"": ""have"", ""dep"": ""dobj"", ""tgt"": ""consequences"", ""lemma"": ""consequence""}, {""src"": ""have"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""continues"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""left"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""continues"", ""dep"": ""nsubj"", ""tgt"": ""left"", ""lemma"": ""left""}, {""src"": ""win"", ""dep"": ""advcl"", ""tgt"": ""continues"", ""lemma"": ""continue""}, {""src"": ""direction"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""continues"", ""dep"": ""dobj"", ""tgt"": ""direction"", ""lemma"": ""direction""}, {""src"": ""heading"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""heading"", ""dep"": ""aux"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""direction"", ""dep"": ""relcl"", ""tgt"": ""heading"", ""lemma"": ""head""}, {""src"": ""heading"", ""dep"": ""prep"", ""tgt"": ""in"", ""lemma"": ""in""}, {""src"": ""win"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""win"", ""dep"": ""aux"", ""tgt"": ""will"", ""lemma"": ""will""}]"
go roger i quit watching anyway nfl is on the way down the people are moving kids to soccer golf tennis shame but kneelers are killing the game,0,@USER Go roger I quit watching anyway nfl is on the way down the people are moving kids to soccer golf tennis shame but kneelers are killing the game,go roger i quit watching anyway nfl is on the way down the people are moving kids to soccer golf tennis shame but kneelers are killing the game,0,,0,TRUE,quit,quit,i,,,FALSE,0,non_offensive,0,"[{""src"": ""quit"", ""dep"": ""advcl"", ""tgt"": ""go"", ""lemma"": ""go""}, {""src"": ""go"", ""dep"": ""npadvmod"", ""tgt"": ""roger"", ""lemma"": ""roger""}, {""src"": ""quit"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""quit"", ""dep"": ""xcomp"", ""tgt"": ""watching"", ""lemma"": ""watch""}, {""src"": ""watching"", ""dep"": ""prt"", ""tgt"": ""anyway"", ""lemma"": ""anyway""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""nfl"", ""lemma"": ""nfl""}, {""src"": ""quit"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""is"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""way"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""way"", ""lemma"": ""way""}, {""src"": ""way"", ""dep"": ""advmod"", ""tgt"": ""down"", ""lemma"": ""down""}, {""src"": ""people"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""down"", ""dep"": ""pobj"", ""tgt"": ""people"", ""lemma"": ""people""}, {""src"": ""moving"", ""dep"": ""aux"", ""tgt"": ""are"", ""lemma"": ""be""}, {""src"": ""quit"", ""dep"": ""ccomp"", ""tgt"": ""moving"", ""lemma"": ""move""}]"
liberals don't appreciate your sarcasm they thought you were on their side,1,@USER @USER @USER @USER @USER Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,liberals don't appreciate your sarcasm they thought you were on their side,0,,0,TRUE,appreciate,appreciate,liberals,sarcasm,n't,TRUE,0,non_offensive,0,"[{""src"": ""appreciate"", ""dep"": ""nsubj"", ""tgt"": ""liberals"", ""lemma"": ""liberal""}, {""src"": ""appreciate"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""appreciate"", ""dep"": ""neg"", ""tgt"": ""n't"", ""lemma"": ""not""}, {""src"": ""sarcasm"", ""dep"": ""poss"", ""tgt"": ""your"", ""lemma"": ""your""}, {""src"": ""appreciate"", ""dep"": ""dobj"", ""tgt"": ""sarcasm"", ""lemma"": ""sarcasm""}, {""src"": ""thought"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""appreciate"", ""dep"": ""ccomp"", ""tgt"": ""thought"", ""lemma"": ""think""}, {""src"": ""were"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""thought"", ""dep"": ""ccomp"", ""tgt"": ""were"", ""lemma"": ""be""}, {""src"": ""were"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""side"", ""dep"": ""poss"", ""tgt"": ""their"", ""lemma"": ""their""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""side"", ""lemma"": ""side""}]"
i cannot bring myself to ruin the family photo album,0,I cannot bring myself to ruin the family photo album.,i cannot bring myself to ruin the family photo album,0,,0,TRUE,bring,bring,i,myself,not,TRUE,0,non_offensive,0,"[{""src"": ""bring"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""bring"", ""dep"": ""aux"", ""tgt"": ""can"", ""lemma"": ""can""}, {""src"": ""bring"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""bring"", ""dep"": ""dobj"", ""tgt"": ""myself"", ""lemma"": ""myself""}, {""src"": ""ruin"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""bring"", ""dep"": ""advcl"", ""tgt"": ""ruin"", ""lemma"": ""ruin""}, {""src"": ""album"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""album"", ""dep"": ""compound"", ""tgt"": ""family"", ""lemma"": ""family""}, {""src"": ""album"", ""dep"": ""compound"", ""tgt"": ""photo"", ""lemma"": ""photo""}, {""src"": ""ruin"", ""dep"": ""dobj"", ""tgt"": ""album"", ""lemma"": ""album""}]"
are to,0,@USER #Conservatives #Republicans are #TRAITORS to #America,are to,0,,0,TRUE,are,be,,,,FALSE,0,non_offensive,0,"[{""src"": ""are"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}]"
holder was the most ethically challenged ag ever a total disgrace to the office,0,@USER Holder was the most ethically challenged AG ever. A total disgrace to the office.,holder was the most ethically challenged ag ever a total disgrace to the office,0,,0,TRUE,was,be,holder,disgrace,,FALSE,0,non_offensive,0,"[{""src"": ""was"", ""dep"": ""nsubj"", ""tgt"": ""holder"", ""lemma"": ""holder""}, {""src"": ""ag"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""ethically"", ""dep"": ""advmod"", ""tgt"": ""most"", ""lemma"": ""most""}, {""src"": ""challenged"", ""dep"": ""advmod"", ""tgt"": ""ethically"", ""lemma"": ""ethically""}, {""src"": ""ag"", ""dep"": ""amod"", ""tgt"": ""challenged"", ""lemma"": ""challenge""}, {""src"": ""was"", ""dep"": ""attr"", ""tgt"": ""ag"", ""lemma"": ""ag""}, {""src"": ""disgrace"", ""dep"": ""advmod"", ""tgt"": ""ever"", ""lemma"": ""ever""}, {""src"": ""disgrace"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""disgrace"", ""dep"": ""amod"", ""tgt"": ""total"", ""lemma"": ""total""}, {""src"": ""was"", ""dep"": ""attr"", ""tgt"": ""disgrace"", ""lemma"": ""disgrace""}, {""src"": ""disgrace"", ""dep"": ""prep"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""office"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""to"", ""dep"": ""pobj"", ""tgt"": ""office"", ""lemma"": ""office""}]"
well that is ridiculous as metacritic is the ultimate source for aggregate reviews the website's purpose is to provide a summary of all reviews and it is silly to ignore what it has provided our attempts at summarizing reviews and coming up with a subjective ``mixed status seems futile when metacritic has done the work for us and provided a different and more objective response of ``generally positive,0,` Well that is ridiculous as metacritic is the ultimate source for aggregate reviews.  The website's purpose is to provide a summary of all reviews and it is silly to ignore what it has provided.  Our attempts at summarizing reviews and coming up with a subjective ``mixed`` status seems futile when metacritic has done the work for us and provided a different and more objective response of ``generally positive.```,well that is ridiculous as metacritic is the ultimate source for aggregate reviews the website's purpose is to provide a summary of all reviews and it is silly to ignore what it has provided our attempts at summarizing reviews and coming up with a subjective ``mixed status seems futile when metacritic has done the work for us and provided a different and more objective response of ``generally positive,0,,0,TRUE,is,be,purpose,,well,TRUE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""intj"", ""tgt"": ""well"", ""lemma"": ""well""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""is"", ""dep"": ""acomp"", ""tgt"": ""ridiculous"", ""lemma"": ""ridiculous""}, {""src"": ""is"", ""dep"": ""mark"", ""tgt"": ""as"", ""lemma"": ""as""}, {""src"": ""as"", ""dep"": ""amod"", ""tgt"": ""metacritic"", ""lemma"": ""metacritic""}, {""src"": ""is"", ""dep"": ""advcl"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""source"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""source"", ""dep"": ""amod"", ""tgt"": ""ultimate"", ""lemma"": ""ultimate""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""source"", ""lemma"": ""source""}, {""src"": ""source"", ""dep"": ""prep"", ""tgt"": ""for"", ""lemma"": ""for""}, {""src"": ""reviews"", ""dep"": ""amod"", ""tgt"": ""aggregate"", ""lemma"": ""aggregate""}, {""src"": ""for"", ""dep"": ""pobj"", ""tgt"": ""reviews"", ""lemma"": ""review""}, {""src"": ""website"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""purpose"", ""dep"": ""poss"", ""tgt"": ""website"", ""lemma"": ""website""}, {""src"": ""website"", ""dep"": ""case"", ""tgt"": ""'s"", ""lemma"": ""'s""}]"
first have a very old blind guy do a polygraph on you or someone who can pass for you then find a gop office and throw a fireball through the window wear an antifa mask and break some university property maybe wear a swimsuit and say you were groped badly,0,@USER @USER @USER @USER First have a very old blind guy do a polygraph on you or someone who can pass for you.  Then find a GOP office and throw a fireball through the window. Wear an antifa mask and break some university property. Maybe wear a swimsuit and say you were groped badly!,first have a very old blind guy do a polygraph on you or someone who can pass for you then find a gop office and throw a fireball through the window wear an antifa mask and break some university property maybe wear a swimsuit and say you were groped badly,0,,0,TRUE,have,have,,guy,,FALSE,0,non_offensive,1,"[{""src"": ""have"", ""dep"": ""advmod"", ""tgt"": ""first"", ""lemma"": ""first""}, {""src"": ""guy"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""old"", ""dep"": ""advmod"", ""tgt"": ""very"", ""lemma"": ""very""}, {""src"": ""guy"", ""dep"": ""amod"", ""tgt"": ""old"", ""lemma"": ""old""}, {""src"": ""guy"", ""dep"": ""amod"", ""tgt"": ""blind"", ""lemma"": ""blind""}, {""src"": ""have"", ""dep"": ""dobj"", ""tgt"": ""guy"", ""lemma"": ""guy""}, {""src"": ""have"", ""dep"": ""conj"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""polygraph"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""do"", ""dep"": ""dobj"", ""tgt"": ""polygraph"", ""lemma"": ""polygraph""}, {""src"": ""polygraph"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""polygraph"", ""dep"": ""cc"", ""tgt"": ""or"", ""lemma"": ""or""}, {""src"": ""polygraph"", ""dep"": ""conj"", ""tgt"": ""someone"", ""lemma"": ""someone""}, {""src"": ""pass"", ""dep"": ""nsubj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""pass"", ""dep"": ""aux"", ""tgt"": ""can"", ""lemma"": ""can""}]"
